,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,1000000.0,0.05,0.9940191514643849,0.4845492645042627,0.5252528872895232,0.6846162423115564,0.4370036777246711,0.048363601000089844,0.03592463188093718,-1.0,-1.0,-1.0,-1.0,-1.0
