,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,3000000.0,0.05,1.0117028198286313,0.5764560051666116,0.7291427331266779,0.3893608553833463,0.8240992430982373,0.05572841153291037,0.043676694774663634,-1.0,-1.0,-1.0,-1.0,-1.0
