,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,3000000.0,0.05,1.0097088711453777,0.5287363351548849,0.6219654554084717,0.4880433407650994,0.7239653545012967,0.03265790536707194,0.02534032238068172,-1.0,-1.0,-1.0,-1.0,-1.0
