,name,method,uqerrorf,uqtightnessf,uqerrortheta,uqtightnesstheta,uqerrorfstderr,uqtightnessfstderr,uqerrorthetastderr,uqtightnessthetastderr
0,2000,mc,0.05341562291824699,4.310729008879752,0.010001211601076431,15.668182416062546,0.011614019754096917,0.8327554268863273,0.01303551545001554,6.301208811301779
1,2000,fci,0.08121979359889643,2.870379324522552,0.0011436251972816753,46.36787771677126,0.03150666847953614,0.6077975017079545,0.0019941788068485924,17.888048152643037
2,100,mc,0.15443101355672775,4.64563101906719,0.016493524248564047,15.588058656661431,0.05036974231924268,0.9068217195514227,0.019294270927818716,4.125131140211936
3,100,fci,0.0923308200904163,3.0463667137093746,0.00014976948159722668,32.7225379240746,0.015239895789335678,0.5517138699272269,0.0002995389631944533,7.09623155801886
