,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,5000000.0,0.05,1.0237563707992097,0.6197604939425944,0.8943904177761725,0.42978888698246787,0.8120992530751607,0.07421870247707034,0.059816326592923234,-1.0,-1.0,-1.0,-1.0,-1.0
