,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,3000000.0,0.05,0.9935414037911482,0.48701028334507285,0.6233022977904497,0.707699733443641,0.07398671104989339,0.05328057998292141,0.017359211788731795,-1.0,-1.0,-1.0,-1.0,-1.0
