,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,100000.0,0.05,1.004350459679992,0.4912719449136991,0.5043174366219587,0.5982157195410733,0.6263490899612034,0.051092418561169944,0.03854569539343155,-1.0,-1.0,-1.0,-1.0,-1.0
