,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,500000.0,0.05,0.9988682653661896,0.4884915088803123,0.5413991924474038,0.722452771817692,0.3923639740013616,0.04362275330000094,0.040042326562182255,-1.0,-1.0,-1.0,-1.0,-1.0
