,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,500000.0,0.05,1.0105776836430547,0.5150748730139623,0.5473981306919069,0.442686274671278,0.7265822344887254,0.03241365418219215,0.010917084248177406,-1.0,-1.0,-1.0,-1.0,-1.0
