,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,200000.0,0.05,0.9781376178797816,0.47465650411133437,0.48554017053585297,0.2752913824081706,0.8839276440406135,0.05113654588915954,0.038781390635584535,-1.0,-1.0,-1.0,-1.0,-1.0
