,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,300000.0,0.05,0.992994020816041,0.4944948896506663,0.5060583588498606,0.25577621227010366,0.8687061780737956,0.023288259410314708,0.007482662640117385,-1.0,-1.0,-1.0,-1.0,-1.0
