,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,300000.0,0.05,0.9907746554824652,0.4840887067988524,0.4958031758558278,0.4078508184961234,0.7805005656718463,0.023885563225502456,0.014528547685617385,-1.0,-1.0,-1.0,-1.0,-1.0
