,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,5000000.0,0.05,1.0085778836556465,0.517226702560916,0.9048979524495065,0.7976102687427239,0.38871161231275625,0.046262411189894104,0.036678228435850814,-1.0,-1.0,-1.0,-1.0,-1.0
