,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,50000.0,0.05,1.0065214471163606,0.49880922034344477,0.5048551255053214,0.3069028280781851,0.7733443685189392,0.02734953202763658,0.012545748202674406,-1.0,-1.0,-1.0,-1.0,-1.0
