,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,1000000.0,0.05,0.9929110414197336,0.4819601532283972,0.5281012641993964,0.6880264766067865,0.10643502511018621,0.046597630604709485,0.018012437009857756,-1.0,-1.0,-1.0,-1.0,-1.0
