,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,1000000.0,0.05,0.9933872471136949,0.49273914164646304,0.5291235376126964,0.45383448575259294,0.7268106412281944,0.022397048027191193,0.011686395231228578,-1.0,-1.0,-1.0,-1.0,-1.0
