,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,10000.0,0.05,0.9965218829791176,0.48646797418051885,0.4916865826565561,0.374869513290909,0.7870078920757143,0.03193655484813543,0.025004679975261786,-1.0,-1.0,-1.0,-1.0,-1.0
