,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,50000.0,0.05,0.976511773317075,0.4671598140443565,0.4731465941871409,0.24200784575365455,0.8848642049529788,0.04535612569523455,0.033458191558735216,-1.0,-1.0,-1.0,-1.0,-1.0
