,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,10000.0,0.05,1.0009803360773006,0.4896384634045372,0.4939671566080331,0.3840027076265961,0.609664704377588,0.0197932638399666,0.012294455982558777,-1.0,-1.0,-1.0,-1.0,-1.0
