beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta,rdmstd,costmapstd,costtruthstd,errofstd,ssimfstd,errorthetastd,errorvarthetastd,uqerrorfstd,uqtightnessfstd,uqsizefstd,uqerrorthetastd,uqtightnessthetastd
10000.0,0.05,20.807245866881846,972.4680895858552,0.4937338530451214,0.6400966532733451,0.4804221048324876,0.10680212471847599,0.08697437848655128,-1.0,-1.0,-1.0,-1.0,-1.0,44.280861812720005,2173.4082148798843,0.004018546331458037,0.22308370986945555,0.25842427000144386,0.13330766443732037,0.1198646032884188,0.0,0.0,0.0,0.0,0.0
50000.0,0.05,20.80747723146059,972.468523570612,0.4960645514902735,0.6503294686757157,0.48023535869692313,0.10686328600437596,0.08704399453521056,-1.0,-1.0,-1.0,-1.0,-1.0,44.28073247531276,2173.407972275094,0.003599945540320703,0.20044834600627218,0.2499418803103022,0.13327464172467998,0.11982347986782453,0.0,0.0,0.0,0.0,0.0
100000.0,0.05,20.8076038687745,972.468864723173,0.4989779245467137,0.6674144646392277,0.4533230363645039,0.10691513067803737,0.0870669803336869,-1.0,-1.0,-1.0,-1.0,-1.0,44.280661682518726,2173.4077815650553,0.0037370434917781722,0.19077900301482617,0.23454042368622938,0.1332467844743725,0.11980980226658562,0.0,0.0,0.0,0.0,0.0
200000.0,0.05,20.8077662065463,972.4694089200653,0.5048046706595941,0.6881470512700145,0.41053449670135295,0.10702537493369317,0.08709005404928041,-1.0,-1.0,-1.0,-1.0,-1.0,44.28057093301615,2173.4074773498364,0.005711231475405746,0.18055446751797327,0.2196936782473493,0.13318733171866332,0.11979569430771143,0.0,0.0,0.0,0.0,0.0
300000.0,0.05,0.9960754286608349,0.48418337407482903,0.5028133146220573,0.6379831736841715,0.4294317792654082,0.04491626270420572,0.03262222590258208,-1.0,-1.0,-1.0,-1.0,-1.0,0.004751671530437391,0.00528710810540035,0.015153746547901251,0.06746317597438775,0.14125220226481622,0.001396357143850535,0.008722685299370654,0.0,0.0,0.0,0.0,0.0
500000.0,0.05,0.9964398574569454,0.48534564367742455,0.5144668068478179,0.6612477786670624,0.3946675385721827,0.04510997460125798,0.032576330067169576,-1.0,-1.0,-1.0,-1.0,-1.0,0.004918835912833329,0.005660611066820724,0.021746630008383932,0.06460439986123566,0.14602591530662765,0.001419526633482052,0.008687176096584981,0.0,0.0,0.0,0.0,0.0
1000000.0,0.05,0.9971084852407823,0.48775402578337523,0.5436005374122198,0.6920513512014518,0.35258206296885514,0.04566890088466408,0.03245957568191736,-1.0,-1.0,-1.0,-1.0,-1.0,0.005225000140228559,0.006362763957985196,0.0383327960866552,0.06135286519591413,0.1432943275657572,0.0018176296199176275,0.00864547389162109,0.0,0.0,0.0,0.0,0.0
3000000.0,0.05,0.9986457372790667,0.49529292406207626,0.6601354596698272,0.7324863857320618,0.3075496366732923,0.04875147403665524,0.032045409013224696,-1.0,-1.0,-1.0,-1.0,-1.0,0.0059825600047636275,0.008278682482982372,0.10489193869652633,0.059207864862411544,0.13469692590718876,0.004434647815783198,0.008693427518454443,0.0,0.0,0.0,0.0,0.0
5000000.0,0.05,0.9996709271508799,0.5016699419382026,0.7766703819274345,0.7470258757370563,0.2942589311567616,0.05259444830780874,0.031706393758412436,-1.0,-1.0,-1.0,-1.0,-1.0,0.006562729303337704,0.009804973932793634,0.17149454876842324,0.05890193150206511,0.13137899215549365,0.007004541915870664,0.008821820668427596,0.0,0.0,0.0,0.0,0.0
