,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,100000.0,0.05,100.0192593038754,4860.378898642952,0.4989273579170245,1.000000000000012,0.06938561170161242,0.34522853170620466,0.30115604725837203,-1.0,-1.0,-1.0,-1.0,-1.0
