,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,300000.0,0.05,0.9927988920224586,0.4806993578012686,0.4866950265596421,0.5227605907623084,0.49391908617087343,0.04424486925262473,0.031054822780026616,-1.0,-1.0,-1.0,-1.0,-1.0
