,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,5000000.0,0.05,1.040010616299763,0.6057000730998544,1.0005162585187568,0.5728537141977113,0.6281907903315769,0.06827585358382382,0.04488260771092995,-1.0,-1.0,-1.0,-1.0,-1.0
