,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,50000.0,0.05,0.9920669773462386,0.48092560285816255,0.48760423229859196,0.323651782319987,0.8179613766695417,0.03926552102713713,0.013643551911672108,-1.0,-1.0,-1.0,-1.0,-1.0
