,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,10000.0,0.05,1.0054965623976069,0.49557993172046544,0.5008274088135272,0.3446963870301601,0.6706480327513529,0.027282387379139066,0.012514508679531761,-1.0,-1.0,-1.0,-1.0,-1.0
