,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,5000000.0,0.05,1.0130704051504553,0.5475661490399772,0.7090761573885709,0.5121591405065682,0.7000712618407807,0.049958856431576555,0.04026663604875896,-1.0,-1.0,-1.0,-1.0,-1.0
