,beta1,theta_noise,rdm,costmap,costtruth,errof,ssimf,errortheta,errorvartheta,uqerrorf,uqtightnessf,uqsizef,uqerrortheta,uqtightnesstheta
0,200000.0,0.05,0.9982093576924208,0.4918662839101523,0.4999620993446655,0.33079837453424055,0.8525053204659262,0.030299568634384277,0.023625542361984792,-1.0,-1.0,-1.0,-1.0,-1.0
